node	ALT	BOTH	CAN
'204'	0.01866438785817196	0.40865046809058303	0.5726851440512452
Paramormyrops_kingsleyae	0.0	0.0	1.0
Scleropages_formosus	0.0	1.0	0.0
Leptobrachium_leishanense	0.0	1.0	0.0
'199'	0.014448860324037997	0.40768248739058816	0.5778686522853738
Hymenochirus_boettgeri	0.0	1.0	0.0
'238'	0.006849117048397592	0.7984118403764682	0.19473904257513414
'255'	0.005166839038352849	0.8121965627078139	0.1826365982538333
'428'	0.0008956916780389209	0.9460074385904129	0.05309686973154811
'459'	0.016276076213968673	0.3426895160462009	0.6410344077398303
Sphenodon_punctatus	0.0	1.0	0.0
'660'	0.019207518383329694	0.3513086906680326	0.6294837909486378
'670'	0.018753514154783414	0.35655934459974303	0.6246871412454735
'700'	0.005952734871902074	0.09246007425661182	0.9015871908714862
Amblyomma_aureolatum	0.0	0.0	1.0
'724'	0.021890730957026885	0.3400150020696556	0.6380942669733175
'733'	0.02192236500496375	0.3405063458765448	0.6375712891184915
'177'	0.015408129298722937	0.5305550872259419	0.4540367834753352
'205'	0.015525474131790338	0.46921131193056287	0.5152632139376467
Megalops_atlanticus	0.0	0.0	1.0
'218'	0.018649202191406002	0.41369999317824174	0.5676508046303522
Ranitomeya_imitator	0.0	0.0	1.0
Eleutherodactylus_coqui	0.0	1.0	0.0
Xenopus_laevis	0.0	1.0	0.0
Xenopus_tropicalis	0.0	1.0	0.0
'245'	0.002997149232345538	0.8568647642655693	0.14013808650208506
Monodelphis_domestica	0.0	1.0	0.0
'420'	0.00012175623240104518	0.991270137083213	0.008608106684386052
'429'	0.0012351695623640969	0.9232404833318548	0.075524347105781
'453'	0.016045856463857876	0.3487456845736512	0.6352084589624909
'452'	0.016650384663367167	0.327650401340941	0.655699213995692
'411'	0.013067368844751572	0.6133419529458999	0.37359067820934855
'648'	0.0050921496814599655	0.12025910183957984	0.8746487484789602
Pelusios_castaneus	0.0	0.0	1.0
'653'	0.017788617056271383	0.36948748079389565	0.6127239021498331
Rhipicephalus_sanguineus	0.0	0.0	1.0
Rhipicephalus_pulchellus	0.0	0.0	1.0
Trachymyrmex_zeteki	0.0	0.0	1.0
'725'	0.021865650036839154	0.33962541841562865	0.6385089315475322
'734'	0.021787538027497624	0.3384121128670953	0.6398003491054071
Thrips_palmi	0.0	0.0	1.0
'50'	0.013337247564714603	0.6061679323869447	0.38049482004834073
'168'	0.011644010100109391	0.7498208056630794	0.23853518423681122
'212'	0.013834675847776466	0.40164999581364924	0.5845153283385742
'211'	0.017477050315930446	0.46154958832468573	0.5209733613593839
Anguilla_anguilla	0.0	1.0	0.0
Albula_glossodonta	0.0	1.0	0.0
Sarcophilus_harrisii	0.0	1.0	0.0
'251'	0.002677334664513353	0.846851290205169	0.15047137513031758
'286'	0.0001346112201369707	0.9909141018665435	0.008951286913319485
'421'	5.356838670310328e-05	0.9966431803984591	0.003303251214837822
'415'	0.003826505249224925	0.7561389653544113	0.24003452939636388
'430'	0.005139602647225385	0.7377709259504356	0.25708947140233906
'438'	0.006587888482603154	0.6658140461449623	0.32759806537243447
'455'	0.016050112861225097	0.3480438808604693	0.6359060062783055
Salvator_merianae	0.0	0.0	1.0
Podarcis_muralis	0.0	0.0	1.0
Crocodylus_porosus	0.0	1.0	0.0
Alligator_mississippiensis	0.0	1.0	0.0
'473'	0.004978210366901418	0.1895516254281123	0.8054701642049863
'632'	0.0016934676711366134	0.05671236018229295	0.9415941721465704
Pelodiscus_sinensis	0.0	1.0	0.0
'654'	0.012145676227346323	0.3567222939164922	0.6311320298561616
'689'	0.019738558899945993	0.3065865839618681	0.6736748571381859
'688'	0.015503195459989889	0.24080135220203128	0.7436954523379788
'723'	0.008463733656635008	0.13146183384616386	0.8600744324972012
'687'	0.021789458475145622	0.338441938973975	0.6397686025508794
Esox_lucius	0.0	1.0	0.0
'51'	0.0011882883165380148	0.9650611682538053	0.03375054342965669
'169'	0.009798015770006252	0.8606902111364069	0.1295117730935869
Gadus_morhua	0.0	0.0	1.0
'213'	0.010944088773952419	0.39366451103013095	0.5953914001959166
Chanos_chanos	0.0	0.0	1.0
Clupea_harengus	0.0	1.0	0.0
Denticeps_clupeoides	0.0	1.0	0.0
